name,path,best_epoch,best_metric,model_type,model_name,loss_type,use_triplet,triplet_weight,freeze_vision,freeze_text,use_augmentation,epochs,val_accuracy_1_neg,val_eer_1_neg,val_eer_threshold_1_neg,val_auc_1_neg,val_mrr_1_neg,val_ndcg_1_neg,val_recall@1_1_neg,val_recall@5_1_neg,val_recall@10_1_neg,val_accuracy_2_neg,val_eer_2_neg,val_eer_threshold_2_neg,val_auc_2_neg,val_mrr_2_neg,val_ndcg_2_neg,val_recall@1_2_neg,val_recall@5_2_neg,val_recall@10_2_neg,val_accuracy_3_neg,val_eer_3_neg,val_eer_threshold_3_neg,val_auc_3_neg,val_mrr_3_neg,val_ndcg_3_neg,val_recall@1_3_neg,val_recall@5_3_neg,val_recall@10_3_neg,val_mean_pos_similarity,val_std_pos_similarity,val_mean_neg_similarity,val_std_neg_similarity,val_similarity_gap,val_median_pos_similarity,val_q1_pos_similarity,val_q3_pos_similarity,val_min_pos_similarity,val_max_pos_similarity,val_median_neg_similarity,val_q1_neg_similarity,val_q3_neg_similarity,val_min_neg_similarity,val_max_neg_similarity,val_similarity_gap_mean,val_similarity_gap_median,mean_pos_sim,mean_neg_sim,median_pos_sim,median_neg_sim,gap_mean,gap_median,std_pos_sim,std_neg_sim,finetuned,has_augmentation,has_triplet,architecture
siglip_combined_tw05_noaug,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/siglip_combined_tw05_noaug,18.0,{'accuracy_3_neg': 0.8761061946902655},siglip,google/siglip-base-patch16-224,sigmoid,True,0.5,False,False,False,30,0.9026548672566371,0.1415929203539823,0.2248370349407196,0.9373482653300964,0.9513274336283186,0.964072807869788,0.9026548672566371,1.0,1.0,0.8938053097345132,0.1592920353982301,0.22749340534210205,0.934607251938288,0.9395280235988202,0.9550133475663736,0.8938053097345132,1.0,1.0,0.8584070796460177,0.15634218289085547,0.22749274969100952,0.9324405461142872,0.9174041297935104,0.9384046097193798,0.8584070796460177,1.0,1.0,0.5145971923574382,0.12755232035175698,0.29291001859516924,0.2169437699295452,0.22168717376226893,0.5381891131401062,0.454848013818264,0.6010727137327194,-0.01949630118906498,0.775986909866333,0.2701929807662964,0.12628312408924103,0.4999576807022095,-0.2792373299598694,0.775986909866333,0.22168717376226893,0.2679961323738098,0.5145971923574382,0.29291001859516924,0.5381891131401062,0.2701929807662964,0.22168717376226893,0.2679961323738098,0.12755232035175698,0.2169437699295452,True,False,True,SigLIP
tinyclip_combined_tw01,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/tinyclip_combined_tw01,5.0,{'accuracy_3_neg': 0.9469026548672567},tinyclip,wkcn/TinyCLIP-ViT-40M-32-Text-19M-LAION400M,infonce,True,0.1,False,False,True,20,0.9911504424778761,0.07964601769911504,0.1503807008266449,0.979168298222257,0.995575221238938,0.9967338916245261,0.9911504424778761,1.0,1.0,0.9557522123893806,0.084070796460177,0.15038065612316132,0.9763489701621113,0.9778761061946902,0.9836694581226308,0.9557522123893806,1.0,1.0,0.9203539823008849,0.07964601769911504,0.17309868335723877,0.9735035372125199,0.9587020648967551,0.9694463542351475,0.9203539823008849,1.0,1.0,0.418241450010337,0.12992870222121097,0.14412307355380383,0.2413560573969835,0.2741183764565332,0.434964120388031,0.33586591482162476,0.5139166414737701,-0.07527991384267807,0.6710777282714844,0.07336442917585373,-0.05317750945687294,0.37789541482925415,-0.3420802354812622,0.6710777282714844,0.2741183764565332,0.3615996912121773,0.418241450010337,0.14412307355380383,0.434964120388031,0.07336442917585373,0.2741183764565332,0.3615996912121773,0.12992870222121097,0.2413560573969835,True,True,True,TinyCLIP
tinyclip_infonce_noaug,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/tinyclip_infonce_noaug,6.0,{'accuracy_3_neg': 0.911504424778761},tinyclip,wkcn/TinyCLIP-ViT-40M-32-Text-19M-LAION400M,infonce,False,0.2,False,False,False,20,0.9734513274336283,0.09734513274336283,0.14814309775829315,0.9635836792231186,0.9867256637168141,0.9902016748735786,0.9734513274336283,1.0,1.0,0.9292035398230089,0.10619469026548672,0.14821651577949524,0.9615083405121779,0.9631268436578172,0.9727124626106214,0.9292035398230089,1.0,1.0,0.8761061946902655,0.12389380530973451,0.1482163965702057,0.9583104915550682,0.9351032448377582,0.9519571419721902,0.8761061946902655,1.0,1.0,0.44441051215190835,0.14668469876122478,0.15930037047954734,0.249266815652117,0.28511014167236104,0.46508537232875824,0.3379543423652649,0.5536593794822693,-0.0964927151799202,0.7334777116775513,0.08149340003728867,-0.043853070586919785,0.38487616181373596,-0.3356390595436096,0.7334777116775513,0.28511014167236104,0.3835919722914696,0.44441051215190835,0.15930037047954734,0.46508537232875824,0.08149340003728867,0.28511014167236104,0.3835919722914696,0.14668469876122478,0.249266815652117,True,False,False,TinyCLIP
siglip_frozen_eval,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/siglip_frozen_eval,,,siglip,google/siglip-base-patch16-224,cross_entropy,False,0.2,True,True,False,0,0.5486725663716814,0.4778761061946903,-0.026088891550898552,0.5412326728796304,0.7743362831858407,0.8334284728508349,0.5486725663716814,1.0,1.0,0.36283185840707965,0.4469026548672566,-0.02634519711136818,0.5474978463466207,0.6386430678466077,0.731238755783829,0.36283185840707965,1.0,1.0,0.30973451327433627,0.45722713864306785,-0.02634516917169094,0.5512830553162607,0.5722713864306784,0.6796750732367655,0.30973451327433627,1.0,1.0,-0.026835110765168202,0.025858493564430613,-0.029161564002422192,0.025644964143976347,0.00232645323725399,,,,,,,,,,,,,,,,,,,,,False,False,False,SigLIP
tinyclip_combined_tw02_noaug,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/tinyclip_combined_tw02_noaug,6.0,{'accuracy_3_neg': 0.911504424778761},tinyclip,wkcn/TinyCLIP-ViT-40M-32-Text-19M-LAION400M,infonce,True,0.2,False,False,False,20,0.9734513274336283,0.08849557522123894,0.14640413224697113,0.9637403085597932,0.9867256637168141,0.9902016748735786,0.9734513274336283,1.0,1.0,0.9203539823008849,0.10176991150442478,0.14640425145626068,0.9611559245046598,0.9587020648967552,0.9694463542351475,0.9203539823008849,1.0,1.0,0.8672566371681416,0.12389380530973451,0.14947043359279633,0.957971127992273,0.9306784660766962,0.9486910335967164,0.8672566371681416,1.0,1.0,0.44451863591263935,0.14648428056845164,0.15936689663269046,0.24916740394497777,0.28515173927994886,0.46491777896881104,0.33739493042230606,0.5562550574541092,-0.09789402782917023,0.7327736616134644,0.08190573751926422,-0.042966557666659355,0.3848731517791748,-0.3338874280452728,0.7327736616134644,0.28515173927994886,0.3830120414495468,0.44451863591263935,0.15936689663269046,0.46491777896881104,0.08190573751926422,0.28515173927994886,0.3830120414495468,0.14648428056845164,0.24916740394497777,True,False,True,TinyCLIP
tinyclip_combined_tw01_noaug,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/tinyclip_combined_tw01_noaug,6.0,{'accuracy_3_neg': 0.911504424778761},tinyclip,wkcn/TinyCLIP-ViT-40M-32-Text-19M-LAION400M,infonce,True,0.1,False,False,False,20,0.9734513274336283,0.1504424778761062,0.13682343065738678,0.9631921058814316,0.9867256637168141,0.9902016748735786,0.9734513274336283,1.0,1.0,0.9203539823008849,0.1504424778761062,0.1361539363861084,0.9608818231654789,0.9587020648967552,0.9694463542351475,0.9203539823008849,1.0,1.0,0.8672566371681416,0.06784660766961652,0.19214487075805664,0.9578144986555982,0.9306784660766962,0.9486910335967164,0.8672566371681416,1.0,1.0,0.4450901989537344,0.14673122179904763,0.15991601406140246,0.24958156612023047,0.28517418489233193,0.4636094272136688,0.3392152935266495,0.5512960702180862,-0.09969893842935562,0.7324798107147217,0.08133649826049805,-0.043142326176166534,0.3875136971473694,-0.332838237285614,0.7324798107147217,0.28517418489233193,0.3822729289531708,0.4450901989537344,0.15991601406140246,0.4636094272136688,0.08133649826049805,0.28517418489233193,0.3822729289531708,0.14673122179904763,0.24958156612023047,True,False,True,TinyCLIP
siglip_combined_tw02_noaug,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/siglip_combined_tw02_noaug,25.0,{'accuracy_3_neg': 0.8672566371681416},siglip,google/siglip-base-patch16-224,sigmoid,True,0.2,False,False,False,30,0.911504424778761,0.1415929203539823,0.2292814701795578,0.9384446706868197,0.9557522123893806,0.9673389162452617,0.911504424778761,1.0,1.0,0.8938053097345132,0.1415929203539823,0.22928157448768616,0.934489779935782,0.9424778761061947,0.9573306883375496,0.8938053097345132,1.0,1.0,0.8584070796460177,0.1415929203539823,0.23080319166183472,0.9317357140992508,0.9196165191740412,0.9401767618919289,0.8584070796460177,1.0,1.0,0.4993570539570315,0.13736467801149516,0.25779034913764726,0.235046876915704,0.24156670481938425,0.5177194476127625,0.4348452314734459,0.593481108546257,-0.11620543897151947,0.7862695455551147,0.23255041241645813,0.07374568842351437,0.47997796535491943,-0.3461223840713501,0.7862695455551147,0.24156670481938425,0.2851690351963043,0.4993570539570315,0.25779034913764726,0.5177194476127625,0.23255041241645813,0.24156670481938425,0.2851690351963043,0.13736467801149516,0.235046876915704,True,False,True,SigLIP
siglip_combined_tw01,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/siglip_combined_tw01,29.0,{'accuracy_3_neg': 0.9203539823008849},siglip,google/siglip-base-patch16-224,sigmoid,True,0.1,False,False,True,30,0.9557522123893806,0.1415929203539823,0.2603064477443695,0.9438483828020988,0.9778761061946902,0.9836694581226308,0.9557522123893806,1.0,1.0,0.9203539823008849,0.13716814159292035,0.2587648630142212,0.9426345054428694,0.9557522123893806,0.9671290134639712,0.9203539823008849,1.0,1.0,0.911504424778761,0.1415929203539823,0.25876471400260925,0.9425431383298093,0.9491150442477876,0.962090752915948,0.911504424778761,1.0,1.0,0.5487756349877038,0.12921419558773647,0.3098485829459569,0.22895865647033106,0.23892705204174686,0.5717204213142395,0.48915427178144455,0.6302652806043625,-0.005635126493871212,0.8085236549377441,0.2878507077693939,0.12807799875736237,0.525850772857666,-0.3054313063621521,0.8085236549377441,0.23892705204174686,0.2838697135448456,0.5487756349877038,0.3098485829459569,0.5717204213142395,0.2878507077693939,0.23892705204174686,0.2838697135448456,0.12921419558773647,0.22895865647033106,True,True,True,SigLIP
clip_vit_b32_combined_tw03,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/clip_vit_b32_combined_tw03,10.0,{'accuracy_3_neg': 0.9292035398230089},clip,openai/clip-vit-base-patch32,infonce,True,0.3,False,False,True,20,0.9646017699115044,0.07964601769911504,0.16441185772418976,0.9782285222022085,0.9823008849557522,0.9869355664981047,0.9646017699115044,1.0,1.0,0.9380530973451328,0.084070796460177,0.16294553875923157,0.9773279035163286,0.9690265486725663,0.9771372413716833,0.9380530973451328,1.0,1.0,0.911504424778761,0.07964601769911504,0.16224530339241028,0.9771321168454851,0.9557522123893806,0.9673389162452617,0.911504424778761,1.0,1.0,0.4215399767234316,0.14608332459570297,0.1404394544709125,0.24604642105263613,0.2811005222525191,0.4297218322753906,0.31355125457048416,0.537653848528862,0.05387762933969498,0.7264869213104248,0.06321260333061218,-0.060668520629405975,0.3607523739337921,-0.3291977345943451,0.7264869213104248,0.2811005222525191,0.36650922894477844,0.4215399767234316,0.1404394544709125,0.4297218322753906,0.06321260333061218,0.2811005222525191,0.36650922894477844,0.14608332459570297,0.24604642105263613,True,True,True,CLIP-B/32
tinyclip_frozen_eval,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/tinyclip_frozen_eval,,,tinyclip,wkcn/TinyCLIP-ViT-40M-32-Text-19M-LAION400M,cross_entropy,False,0.2,True,True,False,0,0.8584070796460177,0.23008849557522124,0.21753214299678802,0.8750097893335421,0.9292035398230089,0.9477422659924188,0.8584070796460177,1.0,1.0,0.7876106194690266,0.2168141592920354,0.21654558181762695,0.8821364241522437,0.8864306784660767,0.9158200470606876,0.7876106194690266,1.0,1.0,0.7699115044247787,0.2153392330383481,0.2159818708896637,0.881222753021641,0.8635693215339234,0.8981780218641516,0.7699115044247787,1.0,1.0,0.2637687244914412,0.0643604989256262,0.20308715136919758,0.06505870960572106,0.06068157312224359,,,,,,,,,,,,,,,,,,,,,False,False,False,TinyCLIP
clip_vit_b32_infonce,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/clip_vit_b32_infonce,3.0,{'accuracy_3_neg': 0.9203539823008849},clip,openai/clip-vit-base-patch32,infonce,False,0.2,False,False,True,20,0.9557522123893806,0.08849557522123894,0.17774486541748047,0.975252564805388,0.9778761061946902,0.9836694581226308,0.9557522123893806,1.0,1.0,0.9203539823008849,0.07964601769911504,0.16165246069431305,0.9751742501370507,0.9601769911504425,0.9706050246207355,0.9203539823008849,1.0,1.0,0.9026548672566371,0.07964601769911504,0.15490755438804626,0.9748870963531469,0.9498525073746312,0.9629141374841999,0.9026548672566371,1.0,1.0,0.3574983205634919,0.13203354151914865,0.12582878294187333,0.2081302115249114,0.23166953762161857,0.3548237234354019,0.25839662551879883,0.45488788932561874,-0.002270684577524662,0.645470917224884,0.06554743647575378,-0.03843461163341999,0.30132442712783813,-0.26285409927368164,0.645470917224884,0.23166953762161857,0.28927628695964813,0.3574983205634919,0.12582878294187333,0.3548237234354019,0.06554743647575378,0.23166953762161857,0.28927628695964813,0.13203354151914865,0.2081302115249114,True,True,False,CLIP-B/32
clip_vit_b32_frozen_eval,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/clip_vit_b32_frozen_eval,,,clip,openai/clip-vit-base-patch32,cross_entropy,False,0.2,True,True,False,0,0.9026548672566371,0.19469026548672566,0.21744783222675323,0.8847208082073772,0.9513274336283186,0.964072807869788,0.9026548672566371,1.0,1.0,0.831858407079646,0.19469026548672566,0.21744787693023682,0.8821755814864123,0.9085545722713865,0.9321505889380566,0.831858407079646,1.0,1.0,0.7876106194690266,0.20648967551622419,0.21780255436897278,0.8793954107604356,0.8790560471976401,0.9098901087560788,0.7876106194690266,1.0,1.0,0.24535641855582957,0.038737793121634743,0.21215474366587844,0.03527301936487049,0.03320167488995113,,,,,,,,,,,,,,,,,,,,,False,False,False,CLIP-B/32
siglip_combined_tw02,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/siglip_combined_tw02,24.0,{'accuracy_3_neg': 0.8938053097345132},siglip,google/siglip-base-patch16-224,sigmoid,True,0.2,False,False,True,30,0.9380530973451328,0.13274336283185842,0.27353551983833313,0.9375832093351084,0.9690265486725663,0.9771372413716833,0.9380530973451328,1.0,1.0,0.8938053097345132,0.12831858407079647,0.267141729593277,0.9389928733651812,0.9424778761061947,0.9573306883375496,0.8938053097345132,1.0,1.0,0.8849557522123894,0.12094395280235988,0.26714181900024414,0.941055159631399,0.9358407079646017,0.9522924277895267,0.8849557522123894,1.0,1.0,0.5442936122038864,0.12857500015018003,0.3135106618258656,0.22130917047691054,0.23078295037802077,0.5663517117500305,0.48355724662542343,0.6249054670333862,0.032857514917850494,0.8028930425643921,0.2926161289215088,0.1386711597442627,0.5277679562568665,-0.2843792736530304,0.8028930425643921,0.23078295037802077,0.27373558282852173,0.5442936122038864,0.3135106618258656,0.5663517117500305,0.2926161289215088,0.23078295037802077,0.27373558282852173,0.12857500015018003,0.22130917047691054,True,True,True,SigLIP
clip_vit_b32_combined_tw03_noaug,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/clip_vit_b32_combined_tw03_noaug,1.0,{'accuracy_3_neg': 0.9292035398230089},clip,openai/clip-vit-base-patch32,infonce,True,0.3,False,False,False,20,0.9469026548672567,0.12389380530973451,0.17646262049674988,0.9595896311379122,0.9734513274336283,0.980403349747157,0.9469026548672567,1.0,1.0,0.911504424778761,0.11061946902654868,0.16402293741703033,0.9579841804369958,0.9528023598820058,0.9650215754740855,0.911504424778761,1.0,1.0,0.8849557522123894,0.10619469026548672,0.1636139452457428,0.9565614639622002,0.9380530973451328,0.9539962867737417,0.8849557522123894,1.0,1.0,0.30435786456744207,0.11088599112858576,0.12988180319994266,0.16401667018338345,0.1744760613674994,0.3069479167461395,0.22108124196529388,0.384909026324749,-0.0040954058058559895,0.5341881513595581,0.08977607637643814,0.002417556941509247,0.25153061747550964,-0.19268059730529785,0.5341881513595581,0.1744760613674994,0.21717184036970139,0.30435786456744207,0.12988180319994266,0.3069479167461395,0.08977607637643814,0.1744760613674994,0.21717184036970139,0.11088599112858576,0.16401667018338345,True,False,True,CLIP-B/32
siglip_sigmoid_noaug,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/siglip_sigmoid_noaug,14.0,{'accuracy_3_neg': 0.8584070796460177},siglip,google/siglip-base-patch16-224,sigmoid,False,0.2,False,False,False,30,0.9026548672566371,0.13274336283185842,0.24266543984413147,0.934372307933276,0.9513274336283186,0.964072807869788,0.9026548672566371,1.0,1.0,0.8672566371681416,0.1415929203539823,0.24266532063484192,0.9297125851672018,0.9292035398230089,0.9475323632111282,0.8672566371681416,1.0,1.0,0.831858407079646,0.1504424778761062,0.24421769380569458,0.9283420784712977,0.9078171091445427,0.9315371071510955,0.831858407079646,1.0,1.0,0.5262765461447406,0.11253980632322347,0.3288354098705741,0.19592697222704894,0.19744113627416654,0.5497469305992126,0.467778280377388,0.6079698354005814,-0.0021489334758371115,0.75551837682724,0.31761643290519714,0.17315106093883514,0.5108993500471115,-0.2069099396467209,0.7542999386787415,0.19744113627416654,0.2321304976940155,0.5262765461447406,0.3288354098705741,0.5497469305992126,0.31761643290519714,0.19744113627416654,0.2321304976940155,0.11253980632322347,0.19592697222704894,True,False,False,SigLIP
siglip_combined_tw04,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/siglip_combined_tw04,28.0,{'accuracy_3_neg': 0.8938053097345132},siglip,google/siglip-base-patch16-224,sigmoid,True,0.4,False,False,True,30,0.9469026548672567,0.1415929203539823,0.285219669342041,0.9320228678831545,0.9734513274336283,0.980403349747157,0.9469026548672567,1.0,1.0,0.8938053097345132,0.1415929203539823,0.2852197587490082,0.9319053958806485,0.9439528023598819,0.9584893587231379,0.8938053097345132,1.0,1.0,0.8849557522123894,0.14454277286135694,0.2852199077606201,0.9318140287675881,0.9373156342182891,0.9534510981751148,0.8849557522123894,1.0,1.0,0.5431095794055277,0.12236748825951627,0.3266820095602999,0.20997932471137645,0.21642756984522782,0.5698146820068359,0.4960172474384308,0.619507223367691,0.0408041775226593,0.7827576398849487,0.3080604374408722,0.1565624624490738,0.5233870148658752,-0.24845115840435028,0.7827576398849487,0.21642756984522782,0.26175424456596375,0.5431095794055277,0.3266820095602999,0.5698146820068359,0.3080604374408722,0.21642756984522782,0.26175424456596375,0.12236748825951627,0.20997932471137645,True,True,True,SigLIP
clip_vit_b32_combined_tw04,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/clip_vit_b32_combined_tw04,11.0,{'accuracy_3_neg': 0.9380530973451328},clip,openai/clip-vit-base-patch32,infonce,True,0.4,False,False,True,20,0.9557522123893806,0.08849557522123894,0.16095620393753052,0.9725898660819172,0.9778761061946902,0.9836694581226308,0.9557522123893806,1.0,1.0,0.9292035398230089,0.10176991150442478,0.14608387649059296,0.9723940794110737,0.9631268436578171,0.9727124626106214,0.9292035398230089,1.0,1.0,0.911504424778761,0.09734513274336283,0.14608363807201385,0.9719894536246638,0.9528023598820058,0.9650215754740855,0.911504424778761,1.0,1.0,0.423157669675756,0.14689023048672836,0.1410061169753419,0.24748148898923966,0.28215155270041414,0.42742255330085754,0.31835853308439255,0.5325516611337662,0.021760908886790276,0.7380644083023071,0.05492817983031273,-0.058096565306186676,0.3695741891860962,-0.3237031102180481,0.7380644083023071,0.28215155270041414,0.3724943734705448,0.423157669675756,0.1410061169753419,0.42742255330085754,0.05492817983031273,0.28215155270041414,0.3724943734705448,0.14689023048672836,0.24748148898923966,True,True,True,CLIP-B/32
siglip_combined_tw04_noaug,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/siglip_combined_tw04_noaug,18.0,{'accuracy_3_neg': 0.8849557522123894},siglip,google/siglip-base-patch16-224,sigmoid,True,0.4,False,False,False,30,0.9203539823008849,0.1415929203539823,0.23249521851539612,0.9375832093351084,0.9601769911504425,0.9706050246207355,0.9203539823008849,1.0,1.0,0.911504424778761,0.1504424778761062,0.2324952483177185,0.934098206594095,0.9513274336283186,0.9638629050884975,0.911504424778761,1.0,1.0,0.8761061946902655,0.1504424778761062,0.23283682763576508,0.9318140287675882,0.9284660766961651,0.9467089786428766,0.8761061946902655,1.0,1.0,0.5143347104928055,0.12635294281129514,0.2929572069275414,0.2161693857318357,0.22137750356526414,0.538478821516037,0.4565250426530838,0.5994827002286911,-0.025093676522374153,0.7748809456825256,0.27194342017173767,0.12476080656051636,0.4987950623035431,-0.27310794591903687,0.7748809456825256,0.22137750356526414,0.2665354013442993,0.5143347104928055,0.2929572069275414,0.538478821516037,0.27194342017173767,0.22137750356526414,0.2665354013442993,0.12635294281129514,0.2161693857318357,True,False,True,SigLIP
siglip_combined_tw03_noaug,/home/lucas/Documentos/PósGaduação/UFPR/Mestrado/Projeto/Experimentos/SigAlignGit/experiments/siglip_combined_tw03_noaug,25.0,{'accuracy_3_neg': 0.8849557522123894},siglip,google/siglip-base-patch16-224,sigmoid,True,0.3,False,False,False,30,0.9026548672566371,0.1415929203539823,0.21392132341861725,0.9381314120134701,0.9513274336283186,0.964072807869788,0.9026548672566371,1.0,1.0,0.8938053097345132,0.1415929203539823,0.22370751202106476,0.9341765212624323,0.9410029498525074,0.9561720179519616,0.8938053097345132,1.0,1.0,0.8584070796460177,0.14749262536873156,0.22370776534080505,0.9319967629937086,0.9188790560471978,0.9395632801049678,0.8584070796460177,1.0,1.0,0.49727723284102066,0.13898290565694,0.25413178241161344,0.23593558594589692,0.24314545042940722,0.5166108310222626,0.43095920234918594,0.5905905365943909,-0.10773229598999023,0.7945626974105835,0.22798502445220947,0.07285883463919163,0.4772675633430481,-0.36809855699539185,0.7945626974105835,0.24314545042940722,0.2886258065700531,0.49727723284102066,0.25413178241161344,0.5166108310222626,0.22798502445220947,0.24314545042940722,0.2886258065700531,0.13898290565694,0.23593558594589692,True,False,True,SigLIP
